,window_start,ticker,symbol,contract_month,contract_year,transactions,open,high,low,close,session_end_date,settlement_price,dollar_volume,volume,timeframe
53,2026-01-12 14:45:00,MNQH6,MNQ,H,2026.0,17373,25853.75,25875.0,25834.25,25871.0,2026-01-12,,800162161,30951,5min
54,2026-01-12 15:45:00,MNQH6,MNQ,H,2026.0,9610,25887.5,25899.5,25863.5,25895.0,2026-01-12,,459429185,17751,5min
55,2026-01-12 15:50:00,MNQH6,MNQ,H,2026.0,6668,25894.75,25911.75,25882.25,25908.0,2026-01-12,,322186506,12441,5min
56,2026-01-12 16:00:00,MNQH6,MNQ,H,2026.0,6219,25915.5,25923.5,25901.25,25914.75,2026-01-12,,299293877,11550,5min
57,2026-01-12 16:05:00,MNQH6,MNQ,H,2026.0,4217,25914.75,25928.0,25913.0,25925.25,2026-01-12,,209083169,8066,5min
58,2026-01-12 16:45:00,MNQH6,MNQ,H,2026.0,7546,25933.0,25945.25,25920.75,25942.0,2026-01-12,,400587998,15447,5min
59,2026-01-13 01:40:00,MNQH6,MNQ,H,2026.0,1550,25856.0,25856.0,25846.0,25853.25,2026-01-13,,83523958,3231,5min
60,2026-01-13 01:45:00,MNQH6,MNQ,H,2026.0,1627,25853.0,25872.5,25846.0,25871.0,2026-01-13,,82646430,3196,5min
61,2026-01-13 03:40:00,MNQH6,MNQ,H,2026.0,734,25868.5,25871.5,25861.25,25867.75,2026-01-13,,35593007,1376,5min
62,2026-01-13 03:45:00,MNQH6,MNQ,H,2026.0,477,25868.5,25871.25,25862.0,25871.0,2026-01-13,,23409520,905,5min
63,2026-01-13 03:50:00,MNQH6,MNQ,H,2026.0,453,25871.0,25876.0,25868.5,25875.75,2026-01-13,,24812036,959,5min
64,2026-01-13 04:45:00,MNQH6,MNQ,H,2026.0,586,25872.75,25883.0,25869.0,25882.75,2026-01-13,,31671334,1224,5min
65,2026-01-13 05:10:00,MNQH6,MNQ,H,2026.0,318,25881.25,25883.75,25877.5,25882.5,2026-01-13,,16718531,646,5min
66,2026-01-13 10:15:00,MNQH6,MNQ,H,2026.0,1424,25878.5,25884.25,25867.25,25882.25,2026-01-13,,76956955,2974,5min
67,2026-01-13 20:30:00,MNQH6,MNQ,H,2026.0,6754,25827.0,25830.75,25803.25,25814.0,2026-01-13,,368811340,14286,5min
68,2026-01-13 20:35:00,MNQH6,MNQ,H,2026.0,5430,25814.0,25834.5,25806.25,25834.25,2026-01-13,,288967538,11191,5min
69,2026-01-13 20:40:00,MNQH6,MNQ,H,2026.0,5181,25834.25,25846.75,25831.5,25844.5,2026-01-13,,267288804,10344,5min
70,2026-01-13 20:45:00,MNQH6,MNQ,H,2026.0,4734,25844.5,25859.25,25836.25,25853.75,2026-01-13,,254764812,9856,5min
71,2026-01-13 20:50:00,MNQH6,MNQ,H,2026.0,8622,25853.5,25890.25,25846.25,25889.75,2026-01-13,,539498908,20854,5min
72,2026-01-14 18:35:00,MNQH6,MNQ,H,2026.0,8457,25446.5,25454.75,25421.25,25433.75,2026-01-14,,421192843,16559,5min
73,2026-01-14 18:40:00,MNQH6,MNQ,H,2026.0,6276,25433.25,25464.25,25431.75,25463.75,2026-01-14,,313151547,12305,5min
74,2026-01-14 18:45:00,MNQH6,MNQ,H,2026.0,7371,25463.5,25482.0,25453.5,25468.0,2026-01-14,,373897469,14681,5min
75,2026-01-14 20:00:00,MNQH6,MNQ,H,2026.0,19098,25500.25,25540.0,25462.25,25523.5,2026-01-14,,1047784979,41077,5min
